Timestamp,Session_ID,Fruit_ID,Quality,Area,Status
17:52:46,20260401_175155,150,68.4,77284,LOW
17:52:47,20260401_175155,151,60.5,19044,LOW
17:52:47,20260401_175155,152,20.5,14400,REJECT
17:52:47,20260401_175155,153,36.8,58564,REJECT
17:52:47,20260401_175155,154,45.7,43264,LOW
17:52:48,20260401_175155,155,34.8,116964,REJECT
17:52:49,20260401_175155,156,44.1,51076,LOW
17:52:49,20260401_175155,157,26.2,14400,REJECT
17:52:49,20260401_175155,158,21.5,14400,REJECT
17:52:49,20260401_175155,159,52.0,47524,LOW
17:52:49,20260401_175155,160,37.8,367236,REJECT
17:52:50,20260401_175155,161,57.4,163216,LOW
17:52:50,20260401_175155,162,47.7,14400,LOW
17:52:51,20260401_175155,163,53.5,96100,LOW
17:52:52,20260401_175155,164,36.9,391876,REJECT
17:52:52,20260401_175155,165,35.6,732736,REJECT
17:52:54,20260401_175155,166,28.9,369664,REJECT
17:52:55,20260401_175155,167,51.6,760384,LOW
17:52:55,20260401_175155,168,20.5,36100,REJECT
17:52:57,20260401_175155,169,23.0,14400,REJECT
17:52:57,20260401_175155,170,43.2,77284,LOW
17:52:57,20260401_175155,171,21.2,59536,REJECT
17:52:57,20260401_175155,172,24.6,190096,REJECT
17:52:58,20260401_175155,173,60.6,50176,LOW
17:52:58,20260401_175155,174,35.5,61504,REJECT
17:52:58,20260401_175155,175,35.1,61504,REJECT
17:53:00,20260401_175155,176,44.8,52900,LOW
17:53:00,20260401_175155,177,64.2,96100,LOW
17:53:00,20260401_175155,178,34.2,37636,REJECT
17:53:01,20260401_175155,179,44.7,73984,LOW
17:53:01,20260401_175155,180,71.5,119716,LOW
17:53:01,20260401_175155,181,33.2,78400,REJECT
17:53:01,20260401_175155,182,51.1,14400,LOW
17:53:02,20260401_175155,183,18.4,23716,REJECT
17:53:02,20260401_175155,184,23.2,42436,REJECT
17:53:02,20260401_175155,185,6.6,22500,REJECT
17:53:02,20260401_175155,186,10.7,85264,REJECT
17:53:03,20260401_175155,187,30.0,47524,REJECT
17:53:03,20260401_175155,188,24.9,14400,REJECT
17:53:04,20260401_175155,189,19.6,14400,REJECT
17:53:04,20260401_175155,190,23.3,14400,REJECT
17:53:05,20260401_175155,191,14.0,171396,REJECT
17:53:05,20260401_175155,192,31.1,30976,REJECT
17:53:05,20260401_175155,193,19.2,45796,REJECT
17:53:06,20260401_175155,194,23.1,155236,REJECT
17:53:06,20260401_175155,195,24.4,35344,REJECT
17:53:06,20260401_175155,196,19.8,21904,REJECT
17:53:06,20260401_175155,197,26.2,32400,REJECT
17:53:07,20260401_175155,198,30.3,29584,REJECT
17:53:07,20260401_175155,199,24.7,139876,REJECT
17:53:07,20260401_175155,200,27.9,54756,REJECT
17:53:07,20260401_175155,201,41.7,26244,LOW
17:53:08,20260401_175155,202,18.6,14400,REJECT
17:53:08,20260401_175155,203,30.8,30276,REJECT
17:53:08,20260401_175155,204,69.7,46656,LOW
17:53:09,20260401_175155,205,16.5,88804,REJECT
17:53:09,20260401_175155,206,20.7,87616,REJECT
17:53:09,20260401_175155,207,9.8,81796,REJECT
17:53:09,20260401_175155,208,31.0,20164,REJECT
17:53:09,20260401_175155,209,51.6,104976,LOW
17:53:10,20260401_175155,210,75.2,23716,PASS
17:53:13,20260401_175155,211,57.7,369664,LOW
17:53:16,20260401_175155,212,67.1,14400,LOW
17:53:16,20260401_175155,213,70.4,26896,LOW
17:53:17,20260401_175155,214,66.9,46656,LOW
17:53:21,20260401_175155,215,49.5,111556,LOW
17:53:21,20260401_175155,216,49.0,98596,LOW
17:53:22,20260401_175155,217,75.7,150544,PASS
17:53:22,20260401_175155,218,37.0,125316,REJECT
17:53:24,20260401_175155,219,52.0,906304,LOW
17:53:24,20260401_175155,220,82.5,115600,PASS
17:53:24,20260401_175155,221,69.8,76176,LOW
17:53:24,20260401_175155,222,75.5,44944,PASS
17:53:25,20260401_175155,223,30.0,114244,REJECT
17:53:26,20260401_175155,224,42.0,40804,LOW
17:53:26,20260401_175155,225,12.3,14400,REJECT
17:53:26,20260401_175155,226,49.3,14400,LOW
17:53:26,20260401_175155,227,46.1,14400,LOW
17:53:27,20260401_175155,228,24.8,17956,REJECT
17:53:27,20260401_175155,229,19.9,16900,REJECT
17:53:28,20260401_175155,230,18.0,17956,REJECT
17:53:28,20260401_175155,231,11.6,14400,REJECT
17:53:28,20260401_175155,232,52.3,14400,LOW
17:53:29,20260401_175155,233,29.4,25600,REJECT
17:53:29,20260401_175155,234,24.7,29584,REJECT
17:53:29,20260401_175155,235,16.3,46656,REJECT
17:53:34,20260401_175155,236,25.9,14400,REJECT
17:53:34,20260401_175155,237,50.0,21904,LOW
17:53:34,20260401_175155,238,21.5,14400,REJECT
17:53:35,20260401_175155,239,44.8,18496,LOW
17:53:35,20260401_175155,240,53.8,14400,LOW
17:53:35,20260401_175155,241,27.1,14400,REJECT
17:53:36,20260401_175155,242,44.6,14400,LOW
17:53:36,20260401_175155,243,41.4,49284,LOW
17:53:36,20260401_175155,244,38.6,14400,REJECT
17:53:37,20260401_175155,245,56.9,107584,LOW
17:53:37,20260401_175155,246,31.2,14884,REJECT
17:53:39,20260401_175155,247,21.6,14400,REJECT
17:53:39,20260401_175155,248,36.3,14400,REJECT
17:53:40,20260401_175155,249,23.8,14400,REJECT
17:53:40,20260401_175155,250,28.7,14400,REJECT
17:53:40,20260401_175155,251,51.1,14400,LOW
17:53:41,20260401_175155,252,17.5,14400,REJECT
17:53:41,20260401_175155,253,29.1,14400,REJECT
17:53:42,20260401_175155,254,38.8,14400,REJECT
17:53:43,20260401_175155,255,65.8,93636,LOW
17:53:43,20260401_175155,256,33.6,14400,REJECT
17:53:44,20260401_175155,257,61.9,50176,LOW
17:53:44,20260401_175155,258,60.4,24964,LOW
17:53:45,20260401_175155,259,80.3,168100,PASS
17:53:46,20260401_175155,260,17.7,14400,REJECT
17:53:46,20260401_175155,261,62.7,14400,LOW
17:53:46,20260401_175155,262,58.2,22500,LOW
17:53:47,20260401_175155,263,29.6,38416,REJECT
17:53:47,20260401_175155,264,74.4,14884,LOW
17:53:47,20260401_175155,265,42.0,14400,LOW
17:53:49,20260401_175155,266,47.8,19044,LOW
17:53:49,20260401_175155,267,49.0,32400,LOW
17:53:50,20260401_175155,268,28.9,65536,REJECT
17:53:50,20260401_175155,269,22.0,36864,REJECT
17:53:50,20260401_175155,270,19.3,26896,REJECT
17:53:50,20260401_175155,271,28.4,21904,REJECT
17:53:50,20260401_175155,272,37.7,14400,REJECT
17:53:51,20260401_175155,273,28.0,14400,REJECT
17:53:51,20260401_175155,274,55.2,14400,LOW
17:53:51,20260401_175155,275,26.2,14400,REJECT
17:53:51,20260401_175155,276,55.9,14400,LOW
17:53:52,20260401_175155,277,38.2,14400,REJECT
17:53:52,20260401_175155,278,34.0,14400,REJECT
17:53:52,20260401_175155,279,38.8,14400,REJECT
17:53:52,20260401_175155,280,20.1,14400,REJECT
17:53:53,20260401_175155,281,40.7,14400,LOW
17:53:53,20260401_175155,282,26.8,14400,REJECT
17:53:55,20260401_175155,283,50.1,14400,LOW
17:53:55,20260401_175155,284,75.3,14400,PASS
17:53:56,20260401_175155,285,28.8,14400,REJECT
17:53:56,20260401_175155,286,50.7,14400,LOW
17:53:56,20260401_175155,287,33.6,14400,REJECT
17:53:57,20260401_175155,288,36.1,14400,REJECT
17:53:57,20260401_175155,289,49.5,14400,LOW
17:53:57,20260401_175155,290,33.5,14400,REJECT
17:53:57,20260401_175155,291,23.8,14400,REJECT
17:53:58,20260401_175155,292,40.2,14400,LOW
17:53:58,20260401_175155,293,59.0,14400,LOW
17:53:58,20260401_175155,294,26.4,14400,REJECT
17:53:59,20260401_175155,295,34.9,14400,REJECT
17:53:59,20260401_175155,296,36.0,14400,REJECT
17:53:59,20260401_175155,297,39.9,14400,REJECT
17:54:00,20260401_175155,298,33.5,14400,REJECT
17:54:00,20260401_175155,299,26.9,14400,REJECT
17:54:00,20260401_175155,300,43.2,14400,LOW
17:54:01,20260401_175155,301,42.1,14400,LOW
17:54:01,20260401_175155,302,44.5,14400,LOW
17:54:03,20260401_175155,303,33.0,14400,REJECT
17:54:03,20260401_175155,304,68.4,108900,LOW
17:54:03,20260401_175155,305,72.0,126736,LOW
17:54:03,20260401_175155,306,58.7,14400,LOW
17:54:04,20260401_175155,307,63.0,14400,LOW
17:54:04,20260401_175155,308,30.8,14400,REJECT
17:54:04,20260401_175155,309,68.7,14400,LOW
17:54:06,20260401_175155,310,9.3,22500,REJECT
17:54:06,20260401_175155,311,18.6,14400,REJECT
17:54:06,20260401_175155,312,71.0,122500,LOW
17:54:08,20260401_175155,313,22.5,72900,REJECT
17:54:11,20260401_175155,314,21.8,19600,REJECT
17:54:12,20260401_175155,315,73.9,14400,LOW
17:54:12,20260401_175155,316,38.0,14400,REJECT
17:54:12,20260401_175155,317,30.5,14400,REJECT
17:54:12,20260401_175155,318,44.7,31684,LOW
17:54:14,20260401_175155,319,29.8,14400,REJECT
17:54:14,20260401_175155,320,30.8,14400,REJECT
17:54:14,20260401_175155,321,67.6,86436,LOW
17:54:15,20260401_175155,322,67.9,139876,LOW
17:54:15,20260401_175155,323,64.3,14400,LOW
17:54:15,20260401_175155,324,64.0,14400,LOW
17:54:16,20260401_175155,325,12.3,16384,REJECT
17:54:17,20260401_175155,326,35.6,23716,REJECT
17:54:17,20260401_175155,327,21.5,21904,REJECT
17:54:18,20260401_175155,328,40.5,50176,LOW
17:54:18,20260401_175155,329,59.7,14400,LOW
17:54:19,20260401_175155,330,71.6,14400,LOW
17:54:19,20260401_175155,331,53.5,14400,LOW
17:54:20,20260401_175155,332,35.9,14400,REJECT
17:54:21,20260401_175155,333,47.8,14400,LOW
17:54:23,20260401_175155,334,26.4,25600,REJECT
17:54:24,20260401_175155,335,70.7,14400,LOW
17:54:25,20260401_175155,336,68.9,14400,LOW
17:54:25,20260401_175155,337,59.4,14400,LOW
17:54:27,20260401_175155,338,61.4,99856,LOW
17:54:28,20260401_175155,339,43.1,14400,LOW
17:54:28,20260401_175155,340,36.8,14400,REJECT
17:54:29,20260401_175155,341,53.4,14400,LOW
17:54:29,20260401_175155,342,48.1,14400,LOW
17:54:29,20260401_175155,343,65.6,14400,LOW
17:54:29,20260401_175155,344,42.8,14400,LOW
17:54:30,20260401_175155,345,48.8,14400,LOW
17:54:30,20260401_175155,346,36.2,14400,REJECT
17:54:31,20260401_175155,347,41.4,14400,LOW
17:54:31,20260401_175155,348,46.3,14400,LOW
17:54:31,20260401_175155,349,55.6,14400,LOW
17:54:32,20260401_175155,350,34.6,14400,REJECT
17:54:32,20260401_175155,351,41.3,14400,LOW
17:54:32,20260401_175155,352,60.7,14400,LOW
17:54:32,20260401_175155,353,54.9,14400,LOW
17:54:33,20260401_175155,354,62.7,14400,LOW
17:54:33,20260401_175155,355,39.9,14400,REJECT
17:54:33,20260401_175155,356,41.8,14400,LOW
17:54:34,20260401_175155,357,45.2,14400,LOW
17:54:35,20260401_175155,358,58.6,14400,LOW
17:54:35,20260401_175155,359,50.6,14400,LOW
17:54:35,20260401_175155,360,35.9,14400,REJECT
17:54:36,20260401_175155,361,32.3,14400,REJECT
17:54:36,20260401_175155,362,45.5,14400,LOW
17:54:37,20260401_175155,363,44.0,14400,LOW
17:54:37,20260401_175155,364,32.1,14400,REJECT
17:54:38,20260401_175155,365,35.2,14400,REJECT
17:54:38,20260401_175155,366,64.4,14400,LOW
17:54:39,20260401_175155,367,39.3,14400,REJECT
17:54:39,20260401_175155,368,70.1,14400,LOW
17:54:40,20260401_175155,369,46.5,14400,LOW
17:54:40,20260401_175155,370,30.1,14400,REJECT
17:54:40,20260401_175155,371,42.9,14400,LOW
17:54:41,20260401_175155,372,28.1,14400,REJECT
17:54:41,20260401_175155,373,46.1,14400,LOW
17:54:41,20260401_175155,374,41.1,14400,LOW
17:54:42,20260401_175155,375,32.2,14400,REJECT
17:54:42,20260401_175155,376,41.3,14400,LOW
17:54:43,20260401_175155,377,35.7,14400,REJECT
17:54:43,20260401_175155,378,50.7,14400,LOW
17:54:44,20260401_175155,379,68.9,14400,LOW
17:54:44,20260401_175155,380,33.5,14400,REJECT
17:54:44,20260401_175155,381,61.7,14400,LOW
17:54:44,20260401_175155,382,33.6,14400,REJECT
17:54:45,20260401_175155,383,68.8,14400,LOW
17:54:46,20260401_175155,384,25.0,14400,REJECT
17:54:46,20260401_175155,385,46.4,14400,LOW
17:54:46,20260401_175155,386,23.0,14400,REJECT
17:54:47,20260401_175155,387,34.6,14400,REJECT
17:54:47,20260401_175155,388,41.2,14400,LOW
17:54:48,20260401_175155,389,30.8,14400,REJECT
17:54:48,20260401_175155,390,34.8,14400,REJECT
17:54:49,20260401_175155,391,70.5,14400,LOW
17:54:49,20260401_175155,392,41.5,14400,LOW
17:54:49,20260401_175155,393,62.8,14400,LOW
17:54:49,20260401_175155,394,51.7,14400,LOW
17:54:50,20260401_175155,395,71.3,14400,LOW
17:54:52,20260401_175155,396,39.4,14400,REJECT
17:54:52,20260401_175155,397,33.2,14400,REJECT
17:54:53,20260401_175155,398,39.0,14400,REJECT
17:54:53,20260401_175155,399,35.8,14400,REJECT
17:54:53,20260401_175155,400,61.5,14400,LOW
17:54:54,20260401_175155,401,29.1,14400,REJECT
17:54:54,20260401_175155,402,42.2,14400,LOW
17:54:54,20260401_175155,403,28.0,14400,REJECT
17:54:55,20260401_175155,404,20.4,14400,REJECT
17:54:55,20260401_175155,405,31.8,14400,REJECT
17:54:56,20260401_175155,406,41.2,14400,LOW
17:54:56,20260401_175155,407,40.0,14400,REJECT
17:54:56,20260401_175155,408,25.4,14400,REJECT
17:54:57,20260401_175155,409,35.0,14400,REJECT
17:54:57,20260401_175155,410,34.1,14400,REJECT
17:54:58,20260401_175155,411,36.3,14400,REJECT
17:54:58,20260401_175155,412,34.6,14400,REJECT
17:54:58,20260401_175155,413,29.1,14400,REJECT
17:54:59,20260401_175155,414,42.5,14400,LOW
17:54:59,20260401_175155,415,32.8,14400,REJECT
17:55:00,20260401_175155,416,30.2,14400,REJECT
17:55:01,20260401_175155,417,36.5,14400,REJECT
17:55:02,20260401_175155,418,38.7,14400,REJECT
17:55:03,20260401_175155,419,41.7,14400,LOW
17:55:04,20260401_175155,420,38.7,14400,REJECT
17:55:04,20260401_175155,421,42.9,15876,LOW
17:55:06,20260401_175155,422,13.7,14400,REJECT
17:55:06,20260401_175155,423,52.8,114244,LOW
17:55:06,20260401_175155,424,76.0,116964,PASS
17:55:06,20260401_175155,425,52.5,14400,LOW
17:55:07,20260401_175155,426,55.9,14400,LOW
17:55:09,20260401_175155,427,28.8,35344,REJECT
17:55:10,20260401_175155,428,69.4,14400,LOW
17:55:11,20260401_175155,429,40.3,40804,LOW
17:55:11,20260401_175155,430,61.7,14400,LOW
17:55:13,20260401_175155,431,60.4,38416,LOW
17:55:13,20260401_175155,432,48.9,110224,LOW
17:55:13,20260401_175155,433,22.8,86436,REJECT
17:55:14,20260401_175155,434,42.2,15876,LOW
17:55:14,20260401_175155,435,36.1,36864,REJECT
17:55:14,20260401_175155,436,40.0,14400,REJECT
17:55:14,20260401_175155,437,74.1,30276,LOW
17:55:15,20260401_175155,438,38.8,53824,REJECT
17:55:15,20260401_175155,439,76.0,19044,PASS
17:55:15,20260401_175155,440,44.5,14400,LOW
17:55:15,20260401_175155,441,71.8,58564,LOW
17:55:15,20260401_175155,442,49.3,49284,LOW
17:55:15,20260401_175155,443,35.4,24336,REJECT
17:55:16,20260401_175155,444,38.9,54756,REJECT
17:55:16,20260401_175155,445,72.1,61504,LOW
17:55:16,20260401_175155,446,54.0,16384,LOW
17:55:16,20260401_175155,447,64.3,14400,LOW
17:55:16,20260401_175155,448,28.9,14400,REJECT
17:55:18,20260401_175155,449,52.2,35344,LOW
17:55:18,20260401_175155,450,42.7,14400,LOW
17:55:18,20260401_175155,451,59.2,15376,LOW
17:55:19,20260401_175155,452,73.0,54756,LOW
17:55:19,20260401_175155,453,37.7,32400,REJECT
17:55:19,20260401_175155,454,50.0,28224,LOW
17:55:19,20260401_175155,455,50.5,57600,LOW
17:55:21,20260401_175155,456,30.9,26244,REJECT
17:55:21,20260401_175155,457,51.7,14400,LOW
17:55:21,20260401_175155,458,10.6,14400,REJECT
17:55:21,20260401_175155,459,74.4,14400,LOW
17:55:22,20260401_175155,460,44.4,79524,LOW
17:55:22,20260401_175155,461,41.5,21316,LOW
17:55:22,20260401_175155,462,40.1,62500,LOW
17:55:23,20260401_175155,463,55.6,15876,LOW
17:55:23,20260401_175155,464,48.4,17424,LOW
17:55:25,20260401_175155,465,75.0,51984,PASS
17:55:26,20260401_175155,466,40.4,19600,LOW
17:55:28,20260401_175155,467,59.0,14400,LOW
17:55:28,20260401_175155,468,27.7,14400,REJECT
17:55:29,20260401_175155,469,62.1,14400,LOW
17:55:35,20260401_175155,470,69.2,14400,LOW
17:55:36,20260401_175155,471,47.3,21316,LOW
17:55:40,20260401_175155,472,77.5,14400,PASS
17:55:41,20260401_175155,473,54.4,20736,LOW
17:55:42,20260401_175155,474,72.7,14400,LOW
17:55:44,20260401_175155,475,45.8,21904,LOW
17:55:44,20260401_175155,476,66.9,14400,LOW
17:55:45,20260401_175155,477,48.2,21316,LOW
17:55:46,20260401_175155,478,63.7,14400,LOW
17:55:48,20260401_175155,479,62.7,22500,LOW
17:55:48,20260401_175155,480,29.1,14400,REJECT
17:55:48,20260401_175155,481,31.5,17424,REJECT
17:55:49,20260401_175155,482,37.7,14400,REJECT
17:55:49,20260401_175155,483,28.7,61504,REJECT
17:55:50,20260401_175155,484,48.1,21904,LOW
17:55:50,20260401_175155,485,43.2,15376,LOW
17:55:50,20260401_175155,486,47.7,18496,LOW
17:55:51,20260401_175155,487,36.8,16900,REJECT
17:55:51,20260401_175155,488,34.9,14400,REJECT
17:55:51,20260401_175155,489,41.4,19044,LOW
17:55:51,20260401_175155,490,44.2,14400,LOW
17:55:52,20260401_175155,491,51.6,14400,LOW
17:55:52,20260401_175155,492,54.4,14400,LOW
17:55:52,20260401_175155,493,41.6,19044,LOW
17:55:52,20260401_175155,494,51.9,14400,LOW
17:55:53,20260401_175155,495,75.7,14400,PASS
17:55:53,20260401_175155,496,63.2,14400,LOW
17:55:54,20260401_175155,497,60.2,14400,LOW
17:55:55,20260401_175155,498,25.2,14400,REJECT
17:55:55,20260401_175155,499,53.7,14400,LOW
17:55:55,20260401_175155,500,35.2,14400,REJECT
17:55:56,20260401_175155,501,55.2,27556,LOW
17:55:56,20260401_175155,502,58.3,21316,LOW
17:55:57,20260401_175155,503,15.9,14400,REJECT
17:55:57,20260401_175155,504,57.3,14400,LOW
17:55:57,20260401_175155,505,38.3,19600,REJECT
17:55:57,20260401_175155,506,55.2,21904,LOW
17:55:57,20260401_175155,507,63.8,14400,LOW
17:55:58,20260401_175155,508,52.5,23104,LOW
17:55:58,20260401_175155,509,21.8,17956,REJECT
17:55:58,20260401_175155,510,47.7,23104,LOW
17:55:58,20260401_175155,511,54.6,16384,LOW
17:55:59,20260401_175155,512,28.8,14400,REJECT
17:55:59,20260401_175155,513,69.3,14400,LOW
17:55:59,20260401_175155,514,26.3,14400,REJECT
17:55:59,20260401_175155,515,25.3,14400,REJECT
17:56:00,20260401_175155,516,26.7,14400,REJECT
17:56:00,20260401_175155,517,40.4,21316,LOW
17:56:00,20260401_175155,518,55.6,14400,LOW
17:56:00,20260401_175155,519,25.8,14400,REJECT
17:56:01,20260401_175155,520,46.6,16900,LOW
17:56:01,20260401_175155,521,49.3,20164,LOW
17:56:01,20260401_175155,522,28.9,14400,REJECT
17:56:01,20260401_175155,523,63.5,14400,LOW
17:56:02,20260401_175155,524,6.3,14400,REJECT
17:56:02,20260401_175155,525,20.8,14400,REJECT
17:56:02,20260401_175155,526,23.9,14400,REJECT
17:56:02,20260401_175155,527,13.0,14400,REJECT
17:56:03,20260401_175155,528,57.8,14400,LOW
17:56:03,20260401_175155,529,10.2,14400,REJECT
17:56:03,20260401_175155,530,20.4,14400,REJECT
17:56:04,20260401_175155,531,25.0,14400,REJECT
17:56:04,20260401_175155,532,53.2,23104,LOW
17:56:04,20260401_175155,533,69.7,14400,LOW
17:56:04,20260401_175155,534,19.3,14400,REJECT
17:56:05,20260401_175155,535,11.7,14400,REJECT
17:56:05,20260401_175155,536,35.6,14400,REJECT
17:56:05,20260401_175155,537,8.3,14400,REJECT
17:56:06,20260401_175155,538,38.2,19044,REJECT
17:56:06,20260401_175155,539,28.1,14400,REJECT
17:56:06,20260401_175155,540,63.2,14400,LOW
17:56:07,20260401_175155,541,58.7,14400,LOW
17:56:07,20260401_175155,542,8.9,14400,REJECT
17:56:07,20260401_175155,543,67.0,14400,LOW
17:56:08,20260401_175155,544,29.8,14400,REJECT
17:56:08,20260401_175155,545,11.8,14400,REJECT
17:56:08,20260401_175155,546,65.9,22500,LOW
17:56:09,20260401_175155,547,13.0,14400,REJECT
17:56:09,20260401_175155,548,31.6,14400,REJECT
17:56:09,20260401_175155,549,10.0,14400,REJECT
17:56:10,20260401_175155,550,57.0,14400,LOW
17:56:10,20260401_175155,551,33.6,33124,REJECT
17:56:10,20260401_175155,552,50.6,16900,LOW
17:56:10,20260401_175155,553,58.5,14400,LOW
17:56:10,20260401_175155,554,34.3,21316,REJECT
17:56:11,20260401_175155,555,18.4,14400,REJECT
17:56:11,20260401_175155,556,65.3,14400,LOW
17:56:11,20260401_175155,557,55.0,14400,LOW
17:56:12,20260401_175155,558,34.0,14400,REJECT
17:56:12,20260401_175155,559,40.1,19600,LOW
17:56:12,20260401_175155,560,29.9,14400,REJECT
17:56:12,20260401_175155,561,49.7,19044,LOW
17:56:13,20260401_175155,562,39.7,18496,REJECT
17:56:13,20260401_175155,563,31.4,14400,REJECT
17:56:13,20260401_175155,564,64.3,14400,LOW
17:56:14,20260401_175155,565,48.7,16384,LOW
17:56:14,20260401_175155,566,13.8,14400,REJECT
17:56:14,20260401_175155,567,61.7,14400,LOW
17:56:14,20260401_175155,568,27.0,14400,REJECT
17:56:15,20260401_175155,569,25.7,14400,REJECT
17:56:15,20260401_175155,570,28.0,14400,REJECT
17:56:16,20260401_175155,571,28.5,14400,REJECT
17:56:16,20260401_175155,572,58.6,23104,LOW
17:56:16,20260401_175155,573,29.2,14400,REJECT
17:56:17,20260401_175155,574,15.3,14400,REJECT
17:56:17,20260401_175155,575,40.7,14400,LOW
17:56:17,20260401_175155,576,19.0,14400,REJECT
17:56:18,20260401_175155,577,36.1,14400,REJECT
17:56:18,20260401_175155,578,9.6,14400,REJECT
17:56:19,20260401_175155,579,11.6,14400,REJECT
17:56:19,20260401_175155,580,59.5,14400,LOW
17:56:19,20260401_175155,581,9.7,14400,REJECT
17:56:20,20260401_175155,582,24.4,14400,REJECT
17:56:20,20260401_175155,583,32.6,21904,REJECT
17:56:21,20260401_175155,584,62.4,23104,LOW
17:56:21,20260401_175155,585,18.0,14400,REJECT
17:56:21,20260401_175155,586,23.3,14400,REJECT
17:56:21,20260401_175155,587,34.3,14400,REJECT
18:18:12,20260401_181758,0,73.2,1522756,LOW
18:18:14,20260401_181758,1,60.6,21316,LOW
18:18:14,20260401_181758,2,57.2,40000,LOW
18:18:15,20260401_181758,3,24.2,15876,REJECT
18:18:15,20260401_181758,4,58.3,20164,LOW
18:18:15,20260401_181758,5,63.4,36864,LOW
18:18:16,20260401_181758,6,41.3,25600,LOW
18:18:18,20260401_181758,7,25.0,14400,REJECT
18:18:22,20260401_181758,8,10.7,14400,REJECT
18:18:22,20260401_181758,9,65.1,14400,LOW
18:18:25,20260401_181758,10,23.6,357604,REJECT
18:18:25,20260401_181758,11,58.4,14400,LOW
18:18:26,20260401_181758,12,27.7,14400,REJECT
18:18:26,20260401_181758,13,45.6,42436,LOW
18:18:26,20260401_181758,14,36.0,54756,REJECT
18:18:26,20260401_181758,15,43.9,44100,LOW
18:18:27,20260401_181758,16,54.1,42436,LOW
18:18:28,20260401_181758,17,63.6,25600,LOW
18:18:29,20260401_181758,18,63.7,24336,LOW
18:18:29,20260401_181758,19,31.1,14400,REJECT
18:18:30,20260401_181758,20,66.1,24336,LOW
18:18:30,20260401_181758,21,19.3,14400,REJECT
18:18:30,20260401_181758,22,42.0,78400,LOW
18:18:31,20260401_181758,23,19.4,14400,REJECT
18:18:32,20260401_181758,24,16.3,14400,REJECT
18:18:32,20260401_181758,25,29.4,14400,REJECT
18:18:33,20260401_181758,26,40.0,14400,REJECT
18:18:34,20260401_181758,27,18.3,14400,REJECT
18:18:34,20260401_181758,28,48.7,14400,LOW
18:18:35,20260401_181758,29,24.1,14400,REJECT
18:18:35,20260401_181758,30,33.7,79524,REJECT
18:18:35,20260401_181758,31,18.9,14400,REJECT
18:18:36,20260401_181758,32,16.0,14400,REJECT
18:18:37,20260401_181758,33,19.6,14400,REJECT
18:18:37,20260401_181758,34,61.6,21316,LOW
18:18:38,20260401_181758,35,21.9,14400,REJECT
18:18:38,20260401_181758,36,12.4,14400,REJECT
18:18:39,20260401_181758,37,41.5,116964,LOW
18:18:39,20260401_181758,38,68.1,54756,LOW
18:18:40,20260401_181758,39,64.3,14400,LOW
18:18:40,20260401_181758,40,29.1,14400,REJECT
18:18:40,20260401_181758,41,75.4,14400,PASS
18:18:41,20260401_181758,42,73.3,14400,LOW
18:18:41,20260401_181758,43,84.3,14400,PASS
18:18:42,20260401_181758,44,46.7,14400,LOW
18:18:42,20260401_181758,45,34.9,14400,REJECT
18:18:43,20260401_181758,46,60.0,14400,LOW
18:18:43,20260401_181758,47,50.9,14400,LOW
18:18:44,20260401_181758,48,33.1,81796,REJECT
18:18:45,20260401_181758,49,42.3,331776,LOW
18:18:45,20260401_181758,50,51.9,26244,LOW
18:18:45,20260401_181758,51,64.9,18496,LOW
18:18:46,20260401_181758,52,57.3,14400,LOW
18:18:46,20260401_181758,53,53.8,14400,LOW
18:18:46,20260401_181758,54,75.7,19044,PASS
18:18:47,20260401_181758,55,40.0,14400,REJECT
18:18:47,20260401_181758,56,39.0,23716,REJECT
18:18:47,20260401_181758,57,45.1,29584,LOW
18:18:48,20260401_181758,58,49.8,14400,LOW
18:18:48,20260401_181758,59,36.4,14400,REJECT
18:18:49,20260401_181758,60,69.4,14400,LOW
18:18:49,20260401_181758,61,50.4,14400,LOW
18:18:49,20260401_181758,62,43.1,14400,LOW
18:18:50,20260401_181758,63,51.6,14400,LOW
18:18:50,20260401_181758,64,47.4,14400,LOW
18:18:51,20260401_181758,65,48.9,23104,LOW
18:18:51,20260401_181758,66,49.2,14400,LOW
18:18:51,20260401_181758,67,36.3,18496,REJECT
18:18:52,20260401_181758,68,39.2,14400,REJECT
18:18:52,20260401_181758,69,47.0,33856,LOW
18:18:53,20260401_181758,70,52.5,31684,LOW
18:18:53,20260401_181758,71,52.7,14400,LOW
18:18:54,20260401_181758,72,49.9,14400,LOW
18:18:54,20260401_181758,73,53.7,14400,LOW
18:18:55,20260401_181758,74,57.1,14400,LOW
18:18:55,20260401_181758,75,29.4,14400,REJECT
18:18:55,20260401_181758,76,55.2,15376,LOW
18:18:56,20260401_181758,77,77.5,14400,PASS
18:18:56,20260401_181758,78,49.3,14400,LOW
18:18:56,20260401_181758,79,27.1,14400,REJECT
18:18:57,20260401_181758,80,36.4,49284,REJECT
18:18:57,20260401_181758,81,36.5,22500,REJECT
18:18:57,20260401_181758,82,43.9,14400,LOW
18:18:58,20260401_181758,83,49.9,14400,LOW
18:18:58,20260401_181758,84,67.5,14400,LOW
18:18:58,20260401_181758,85,50.2,32400,LOW
18:18:59,20260401_181758,86,57.2,14400,LOW
18:18:59,20260401_181758,87,42.6,14400,LOW
18:19:00,20260401_181758,88,45.8,14400,LOW
