Timestamp,MQ2,MQ3,MQ135,Temperature,Humidity
2026-03-31 01:38:19,153,2384,95,27.90,78.90
2026-03-31 01:38:24,158,2389,82,27.90,78.90
2026-03-31 01:38:29,179,2389,85,27.90,79.00
2026-03-31 01:38:34,153,2386,93,27.90,78.80
2026-03-31 01:38:39,128,2389,97,27.90,78.90
2026-03-31 01:38:44,175,2397,93,27.90,79.00
2026-03-31 01:38:49,176,2384,98,27.90,79.00
2026-03-31 01:38:54,156,2389,0,27.90,79.00
2026-03-31 01:38:59,144,2380,77,27.90,78.90
2026-03-31 01:39:04,155,2390,84,27.90,79.10
2026-03-31 01:39:09,161,2391,92,27.90,79.00
2026-03-31 01:39:14,166,2383,95,27.80,79.00
2026-03-31 01:39:19,199,2363,84,27.90,78.90
2026-03-31 01:39:24,167,2372,85,27.80,78.90
2026-03-31 01:39:29,160,2370,87,27.80,79.10
2026-03-31 01:39:34,165,2393,96,27.90,79.00
2026-03-31 01:39:39,159,2390,92,27.80,79.00
2026-03-31 01:39:44,160,2400,0,27.80,79.10
2026-03-31 01:39:49,157,2399,96,27.90,79.00
2026-03-31 01:39:54,158,2402,93,27.90,79.00
2026-03-31 01:39:59,163,2403,95,27.80,78.90
2026-03-31 01:40:04,144,2413,103,27.80,78.90
2026-03-31 01:40:09,163,2384,89,27.80,79.10
2026-03-31 01:40:14,173,2385,80,27.80,79.10
2026-03-31 01:40:19,173,2414,106,27.80,79.00
2026-03-31 01:40:24,157,2414,92,27.80,79.10
2026-03-31 01:40:29,159,2423,103,27.80,79.00
2026-03-31 01:40:34,176,2418,110,27.80,79.10
2026-03-31 01:40:39,171,2434,0,27.80,79.20
2026-03-31 01:40:44,169,2422,52,27.80,79.20
2026-03-31 01:40:49,135,2393,96,27.80,79.20
2026-03-31 01:40:54,166,2398,83,27.80,79.20
2026-03-31 01:40:59,173,2507,97,27.80,79.20
2026-03-31 01:41:04,174,2357,99,27.80,79.20
2026-03-31 01:41:09,161,2390,93,27.80,79.30
2026-03-31 01:41:14,149,2391,85,27.80,79.30
2026-03-31 01:41:19,178,2399,64,27.80,79.30
2026-03-31 01:41:24,172,2371,105,27.80,79.20
2026-03-31 01:41:29,160,2352,80,27.70,79.30
2026-03-31 01:41:34,173,2387,89,27.80,79.30
2026-03-31 01:41:39,172,2509,97,27.80,79.20
2026-03-31 01:41:44,151,2411,90,27.80,79.40
2026-03-31 01:41:49,176,2410,100,27.80,79.30
2026-03-31 01:41:54,150,2432,96,27.80,79.30
2026-03-31 01:41:59,163,2426,85,27.80,79.30
2026-03-31 01:42:04,161,2339,85,27.80,79.30
2026-03-31 01:42:09,177,2416,0,27.80,79.30
2026-03-31 01:42:14,160,2385,89,27.80,79.30
2026-03-31 01:42:19,159,2417,98,27.80,79.40
2026-03-31 01:42:24,156,2396,98,27.70,79.30
2026-03-31 01:42:29,149,2395,100,27.80,79.40
2026-03-31 01:42:34,163,2386,77,27.80,79.30
2026-03-31 01:42:39,156,2410,92,27.70,79.20
2026-03-31 01:42:44,150,2401,96,27.70,79.40
2026-03-31 01:42:49,155,2402,81,27.80,79.30
2026-03-31 01:42:54,159,2411,91,27.80,79.20
2026-03-31 01:42:59,147,2389,91,27.80,79.30
2026-03-31 01:43:04,161,2401,92,27.70,79.30
2026-03-31 01:43:09,161,2426,79,27.70,79.20
2026-03-31 01:43:14,163,2389,89,27.70,79.40
2026-03-31 01:43:19,144,2400,87,27.80,79.30
2026-03-31 01:43:24,161,2398,76,27.70,79.40
2026-03-31 01:43:29,151,2384,90,27.70,79.30
2026-03-31 01:43:34,166,2369,82,27.70,79.40
2026-03-31 01:43:39,169,2371,82,27.70,79.30
2026-03-31 01:43:44,165,2343,133,27.70,79.40
2026-03-31 01:43:49,158,2386,91,27.70,79.30
2026-03-31 01:43:54,161,2401,83,27.70,79.40
2026-03-31 01:43:59,169,2410,91,27.70,79.30
2026-03-31 01:44:04,147,2420,83,27.70,79.40
2026-03-31 01:44:09,150,2439,87,27.70,79.40
2026-03-31 01:44:14,150,2413,94,27.70,79.50
2026-03-31 01:44:19,186,2413,144,27.70,79.50
2026-03-31 01:44:24,176,2393,80,27.70,79.50
2026-03-31 01:44:29,157,2377,84,27.70,79.30
2026-03-31 01:44:34,149,2386,90,27.70,79.50
2026-03-31 01:44:39,167,2416,82,27.60,79.60
2026-03-31 01:44:44,152,2403,80,27.70,79.60
2026-03-31 01:44:49,189,2403,82,27.70,79.60
2026-03-31 01:44:54,167,2395,80,27.60,79.60
2026-03-31 01:44:59,161,2371,53,27.60,79.60
2026-03-31 01:45:04,157,2395,91,27.70,79.60
2026-03-31 01:45:09,179,2421,83,27.60,79.60
2026-03-31 01:45:14,155,2400,99,27.70,79.60
2026-03-31 01:45:19,177,2407,93,27.60,79.60
2026-03-31 01:45:24,170,2417,89,27.60,79.70
2026-03-31 01:45:29,155,2435,86,27.60,79.60
2026-03-31 01:45:34,159,2428,95,27.60,79.70
2026-03-31 01:45:39,143,2412,92,27.60,79.50
2026-03-31 01:45:44,149,2442,91,27.60,79.70
2026-03-31 01:45:49,170,2454,89,27.70,79.80
2026-03-31 01:45:54,165,2447,96,27.60,79.70
2026-03-31 01:45:59,158,2445,101,27.60,79.70
2026-03-31 01:46:04,163,2416,85,27.70,79.80
2026-03-31 01:46:09,161,2447,91,27.60,79.70
2026-03-31 01:46:14,163,2462,109,27.60,79.80
2026-03-31 01:46:19,175,2416,90,27.60,79.80
2026-03-31 01:46:24,171,2419,86,27.60,80.00
2026-03-31 01:46:29,175,2422,99,27.60,79.80
2026-03-31 01:46:34,176,2445,97,27.60,79.90
2026-03-31 01:46:39,162,2416,76,27.60,79.90
2026-03-31 01:46:44,164,2434,102,27.60,79.80
2026-03-31 01:46:49,163,2432,97,27.60,79.90
2026-03-31 01:46:54,176,2431,98,27.60,80.00
2026-03-31 01:46:59,176,2434,103,27.60,80.10
2026-03-31 01:47:04,176,2416,109,27.60,80.10
2026-03-31 01:47:09,185,2448,112,27.60,80.10
2026-03-31 01:47:14,175,2447,103,27.60,80.10
2026-03-31 01:47:19,176,2451,108,27.60,80.20
2026-03-31 01:47:24,175,2437,100,27.60,80.20
2026-03-31 01:47:29,179,2425,102,27.60,80.10
2026-03-31 01:47:34,175,2440,94,27.60,80.30
2026-03-31 01:47:39,176,2437,103,27.60,80.20
2026-03-31 01:47:44,175,2431,112,27.60,80.30
2026-03-31 01:47:49,181,2443,105,27.60,80.10
2026-03-31 01:47:54,167,2385,101,27.60,80.20
2026-03-31 01:47:59,170,2449,112,27.60,80.20
2026-03-31 01:48:04,195,2415,106,27.60,80.20
2026-03-31 01:48:09,182,2415,107,27.60,80.20
2026-03-31 01:48:14,182,2442,106,27.60,80.20
2026-03-31 01:48:19,161,2422,106,27.60,80.30
2026-03-31 01:48:24,173,2409,109,27.70,80.10
2026-03-31 01:48:29,176,2436,119,27.60,80.10
2026-03-31 01:48:34,192,2411,100,27.60,80.10
2026-03-31 01:48:39,176,2407,101,27.70,80.10
2026-03-31 01:48:44,182,2424,116,27.70,80.10
2026-03-31 01:48:49,197,2442,99,27.60,80.10
2026-03-31 01:48:54,174,2458,101,27.70,80.20
2026-03-31 01:48:59,183,2426,123,27.70,80.20
2026-03-31 01:49:04,191,2438,110,27.70,80.20
2026-03-31 01:49:09,176,2421,100,27.70,80.10
2026-03-31 01:49:14,196,2442,106,27.60,80.20
2026-03-31 01:49:19,188,2449,103,27.70,80.20
2026-03-31 01:49:24,178,2448,103,27.70,80.20
2026-03-31 01:49:29,165,2433,85,27.70,80.20
2026-03-31 01:49:34,201,2462,80,27.60,80.20
2026-03-31 01:49:39,183,2471,103,27.70,80.10
2026-03-31 01:49:44,189,2455,109,27.70,80.20
2026-03-31 01:49:49,198,2474,111,27.70,80.10
2026-03-31 01:49:54,190,2465,95,27.70,80.10
2026-03-31 01:49:59,174,2450,95,27.70,80.10
2026-03-31 01:50:04,167,2470,92,27.70,80.00
