Timestamp,MQ2,MQ3,MQ135,Temperature,Humidity
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:52:25,45,567,39,28.00,73.60
2026-03-29 21:52:30,61,544,17,28.00,73.60
2026-03-29 21:52:35,61,530,16,28.00,73.50
2026-03-29 21:52:40,68,523,0,28.00,73.60
2026-03-29 21:52:45,27,525,0,28.00,73.60
2026-03-29 21:52:50,53,511,28,28.00,73.60
2026-03-29 21:52:55,64,537,0,28.00,73.70
2026-03-29 21:53:00,38,511,14,28.00,73.60
2026-03-29 21:53:05,55,510,6,28.00,73.50
2026-03-29 21:53:10,39,523,0,28.00,73.50
2026-03-29 21:53:15,31,501,0,28.00,73.70
2026-03-29 21:53:20,52,544,224,28.00,73.40
2026-03-29 21:53:25,55,546,0,28.00,73.60
2026-03-29 21:53:30,29,549,0,28.00,73.60
2026-03-29 21:53:35,41,503,6,28.00,73.60
2026-03-29 21:53:40,54,531,0,28.00,73.60
2026-03-29 21:53:47,38,534,16,28.00,73.70
2026-03-29 21:53:52,54,545,10,28.00,73.70
2026-03-29 21:53:57,48,560,0,28.00,73.60
2026-03-29 21:54:02,48,528,7,28.00,73.60
2026-03-29 21:54:07,64,543,0,28.00,73.60
2026-03-29 21:54:12,57,542,2,28.00,73.60
2026-03-29 21:54:17,53,546,0,28.00,73.50
2026-03-29 21:54:27,47,487,2,28.00,73.60
