Timestamp,MQ2,MQ3,MQ135,Temperature,Humidity
2026-03-30 17:14:55,77,1634,48,29.50,69.20
2026-03-30 17:15:00,75,1579,44,29.50,69.30
2026-03-30 17:15:05,66,1643,45,29.50,69.20
2026-03-30 17:15:10,65,1571,48,29.50,69.20
2026-03-30 17:15:15,76,1553,121,29.50,69.30
2026-03-30 17:15:20,59,1607,39,29.50,69.30
2026-03-30 17:15:25,64,1643,42,29.50,69.30
2026-03-30 17:15:30,65,1648,50,29.50,69.30
2026-03-30 17:15:35,61,1594,74,29.50,69.20
2026-03-30 17:15:40,71,1494,64,29.50,69.20
2026-03-30 17:15:45,83,1519,59,29.40,69.30
2026-03-30 17:15:50,57,1519,54,29.50,69.30
2026-03-30 17:15:57,78,1613,58,29.50,69.30
2026-03-30 17:16:02,64,1600,44,29.50,69.40
2026-03-30 17:16:07,62,1554,38,29.50,69.20
2026-03-30 17:16:12,60,1569,70,29.50,69.30
2026-03-30 17:16:17,61,1610,49,29.50,69.30
2026-03-30 17:16:22,73,1487,48,29.50,69.20
2026-03-30 17:16:27,57,1569,46,29.50,69.30
2026-03-30 17:16:32,59,1585,38,29.50,69.30
2026-03-30 17:16:37,59,1679,33,29.50,69.40
2026-03-30 17:16:42,69,1714,29,29.50,69.30
2026-03-30 17:16:47,61,1712,32,29.50,69.30
2026-03-30 17:16:52,60,1657,35,29.50,69.20
2026-03-30 17:16:57,68,1691,29,29.50,69.20
2026-03-30 17:17:02,71,1665,22,29.50,69.30
2026-03-30 17:17:07,60,1592,26,29.50,69.40
2026-03-30 17:17:12,47,1637,15,29.50,69.20
2026-03-30 17:17:17,52,1578,22,29.50,69.30
2026-03-30 17:17:22,58,1517,26,29.50,69.30
2026-03-30 17:17:27,68,1446,25,29.50,69.30
2026-03-30 17:17:32,64,1389,14,29.50,69.30
2026-03-30 17:17:37,48,1493,15,29.50,69.30
2026-03-30 17:17:42,49,1485,16,29.50,69.30
2026-03-30 17:17:48,42,1315,35,29.50,69.20
2026-03-30 17:17:53,50,1403,18,29.50,69.10
2026-03-30 17:17:58,48,1311,5,29.50,69.20
2026-03-30 17:18:03,58,1442,22,29.50,69.10
2026-03-30 17:18:08,48,1507,54,29.50,69.20
2026-03-30 17:18:13,63,1451,23,29.50,69.30
2026-03-30 17:18:18,58,1519,17,29.50,69.30
2026-03-30 17:18:23,53,1517,0,29.50,69.30
2026-03-30 17:18:28,54,1584,46,29.50,69.30
2026-03-30 17:18:33,56,1645,15,29.50,69.40
2026-03-30 17:18:38,61,1664,48,29.50,69.30
2026-03-30 17:18:43,64,1654,44,29.50,69.30
2026-03-30 17:18:48,55,1669,38,29.50,69.40
2026-03-30 17:18:53,80,1688,48,29.50,69.30
2026-03-30 17:18:58,67,1712,48,29.50,69.40
2026-03-30 17:19:03,64,1705,36,29.50,69.30
2026-03-30 17:19:08,55,1581,39,29.50,69.50
2026-03-30 17:19:13,51,1580,23,29.50,69.40
2026-03-30 17:19:18,60,1595,29,29.50,69.40
2026-03-30 17:19:23,48,1458,16,29.50,69.40
2026-03-30 17:19:28,61,1341,25,29.50,69.40
